Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Halide::Var*>(Halide::Var*, Halide::Var*) [135]
[129]    0.0    0.00    0.00       4         void std::_Destroy_aux<false>::__destroy<Halide::Var*>(Halide::Var*, Halide::Var*) [129]
                0.00    0.00       6/6           void std::_Destroy<Halide::Var>(Halide::Var*) [121]
                0.00    0.00       6/10          Halide::Var* std::__addressof<Halide::Var>(Halide::Var&) [91]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::~_Vector_base() [132]
[130]    0.0    0.00    0.00       4         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_impl::~_Vector_impl() [130]
                0.00    0.00       4/6           std::allocator<Halide::Var>::~allocator() [118]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::~_Vector_base() [132]
[131]    0.0    0.00    0.00       4         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_deallocate(Halide::Var*, unsigned long) [131]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<Halide::Var> >::deallocate(std::allocator<Halide::Var>&, Halide::Var*, unsigned long) [152]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector() [154]
[132]    0.0    0.00    0.00       4         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::~_Vector_base() [132]
                0.00    0.00       4/4           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_deallocate(Halide::Var*, unsigned long) [131]
                0.00    0.00       4/4           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_impl::~_Vector_impl() [130]
-----------------------------------------------
                0.00    0.00       2/4           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [211]
                0.00    0.00       2/4           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<Halide::Var const*, Halide::Var*>(Halide::Var const*, Halide::Var const*, Halide::Var*) [212]
[133]    0.0    0.00    0.00       4         void std::_Construct<Halide::Var, Halide::Var const&>(Halide::Var*, Halide::Var const&) [133]
                0.00    0.00       4/4           Halide::Var const& std::forward<Halide::Var const&>(std::remove_reference<Halide::Var const&>::type&) [134]
                0.00    0.00       4/4           operator new(unsigned long, void*) [137]
                0.00    0.00       4/6           Halide::Var::Var(Halide::Var const&) [112]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Halide::Var, Halide::Var const&>(Halide::Var*, Halide::Var const&) [133]
[134]    0.0    0.00    0.00       4         Halide::Var const& std::forward<Halide::Var const&>(std::remove_reference<Halide::Var const&>::type&) [134]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Destroy<Halide::Var*, Halide::Var>(Halide::Var*, Halide::Var*, std::allocator<Halide::Var>&) [136]
[135]    0.0    0.00    0.00       4         void std::_Destroy<Halide::Var*>(Halide::Var*, Halide::Var*) [135]
                0.00    0.00       4/4           void std::_Destroy_aux<false>::__destroy<Halide::Var*>(Halide::Var*, Halide::Var*) [129]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector() [154]
[136]    0.0    0.00    0.00       4         void std::_Destroy<Halide::Var*, Halide::Var>(Halide::Var*, Halide::Var*, std::allocator<Halide::Var>&) [136]
                0.00    0.00       4/4           void std::_Destroy<Halide::Var*>(Halide::Var*, Halide::Var*) [135]
-----------------------------------------------
                0.00    0.00       4/4           void std::_Construct<Halide::Var, Halide::Var const&>(Halide::Var*, Halide::Var const&) [133]
[137]    0.0    0.00    0.00       4         operator new(unsigned long, void*) [137]
-----------------------------------------------
                0.00    0.00       1/3           _ZNK6Halide11RealizationcvNS_6BufferIT_EEIiEEv [194]
                0.00    0.00       2/3           main [6]
[138]    0.0    0.00    0.00       3         Halide::Buffer<int>::~Buffer() [138]
                0.00    0.00       3/4035        Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::~IntrusivePtr() [36]
-----------------------------------------------
                0.00    0.00       3/3           Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::incref(Halide::Internal::BufferContents*) [187]
[139]    0.0    0.00    0.00       3         Halide::Internal::RefCount::increment() [139]
                0.00    0.00   66479/66479       std::__atomic_base<int>::operator++() [11]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator_traits<std::allocator<Halide::Var> >::deallocate(std::allocator<Halide::Var>&, Halide::Var*, unsigned long) [152]
[140]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Halide::Var>::deallocate(Halide::Var*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator_traits<std::allocator<Halide::Var> >::allocate(std::allocator<Halide::Var>&, unsigned long) [153]
[141]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Halide::Var>::allocate(unsigned long, void const*) [141]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Halide::Var>::max_size() const [146]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Halide::Var>::allocator() [205]
[142]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Halide::Var>::new_allocator() [142]
-----------------------------------------------
                0.00    0.00       3/3           std::allocator<Halide::Argument>::allocator() [147]
[143]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Halide::Argument>::new_allocator() [143]
-----------------------------------------------
                0.00    0.00       3/3           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [211]
[144]    0.0    0.00    0.00       3         bool __gnu_cxx::operator!=<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > > const&, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > > const&) [144]
                0.00    0.00       6/6           __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::base() const [117]
-----------------------------------------------
                0.00    0.00       1/3           Halide::Buffer<void>::get() const [196]
                0.00    0.00       2/3           Halide::Buffer<int>::get() const [164]
[145]    0.0    0.00    0.00       3         Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::operator->() const [145]
-----------------------------------------------
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Halide::Var>::allocate(unsigned long, void const*) [141]
[146]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<Halide::Var>::max_size() const [146]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_impl::_Vector_impl() [150]
[147]    0.0    0.00    0.00       3         std::allocator<Halide::Argument>::allocator() [147]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Halide::Argument>::new_allocator() [143]
-----------------------------------------------
                0.00    0.00       1/3           void std::vector<Halide::Var, std::allocator<Halide::Var> >::_M_range_initialize<Halide::Var const*>(Halide::Var const*, Halide::Var const*, std::forward_iterator_tag) [215]
                0.00    0.00       2/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_create_storage(unsigned long) [168]
[148]    0.0    0.00    0.00       3         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_allocate(unsigned long) [148]
                0.00    0.00       3/3           std::allocator_traits<std::allocator<Halide::Var> >::allocate(std::allocator<Halide::Var>&, unsigned long) [153]
-----------------------------------------------
                0.00    0.00       1/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_base(std::allocator<Halide::Var> const&) [209]
                0.00    0.00       2/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_base(unsigned long, std::allocator<Halide::Var> const&) [208]
[149]    0.0    0.00    0.00       3         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_impl::_Vector_impl(std::allocator<Halide::Var> const&) [149]
                0.00    0.00       3/4           std::allocator<Halide::Var>::allocator(std::allocator<Halide::Var> const&) [128]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_base() [151]
[150]    0.0    0.00    0.00       3         std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_impl::_Vector_impl() [150]
                0.00    0.00       3/3           std::allocator<Halide::Argument>::allocator() [147]
-----------------------------------------------
                0.00    0.00       3/3           std::vector<Halide::Argument, std::allocator<Halide::Argument> >::vector() [220]
[151]    0.0    0.00    0.00       3         std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_base() [151]
                0.00    0.00       3/3           std::_Vector_base<Halide::Argument, std::allocator<Halide::Argument> >::_Vector_impl::_Vector_impl() [150]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_deallocate(Halide::Var*, unsigned long) [131]
[152]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<Halide::Var> >::deallocate(std::allocator<Halide::Var>&, Halide::Var*, unsigned long) [152]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Halide::Var>::deallocate(Halide::Var*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       3/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_allocate(unsigned long) [148]
[153]    0.0    0.00    0.00       3         std::allocator_traits<std::allocator<Halide::Var> >::allocate(std::allocator<Halide::Var>&, unsigned long) [153]
                0.00    0.00       3/3           __gnu_cxx::new_allocator<Halide::Var>::allocate(unsigned long, void const*) [141]
-----------------------------------------------
                0.00    0.00       1/3           Halide::Stage::~Stage() [178]
                0.00    0.00       2/3           std::enable_if<Halide::Internal::all_are_convertible<Halide::Var<Halide::Var&, Halide::Var&> >::value, Halide::FuncRef>::type Halide::Func::operator()<Halide::Var&, Halide::Var&>(Halide::Var&, Halide::Var&) const [195]
[154]    0.0    0.00    0.00       3         std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector() [154]
                0.00    0.00       4/6           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_get_Tp_allocator() [119]
                0.00    0.00       4/4           void std::_Destroy<Halide::Var*, Halide::Var>(Halide::Var*, Halide::Var*, std::allocator<Halide::Var>&) [136]
                0.00    0.00       4/4           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::~_Vector_base() [132]
-----------------------------------------------
                0.00    0.00       2/2           Halide::Buffer<int>::Buffer<int>(Halide::Buffer<int>&&) [156]
[155]    0.0    0.00    0.00       2         void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [155]
                0.00    0.00       2/2           Halide::Buffer<int>::defined() const [165]
                0.00    0.00       2/2           void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [158]
                0.00    0.00       2/2           Halide::Buffer<int>::get() const [164]
-----------------------------------------------
                0.00    0.00       1/2           main [6]
                0.00    0.00       1/2           _ZNK6Halide11RealizationcvNS_6BufferIT_EEIiEEv [194]
[156]    0.0    0.00    0.00       2         Halide::Buffer<int>::Buffer<int>(Halide::Buffer<int>&&) [156]
                0.00    0.00       2/2           void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [155]
                0.00    0.00       2/808         std::remove_reference<Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>&>::type&& std::move<Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>&>(Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>&) [47]
                0.00    0.00       2/808         Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::operator=(Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>&&) [46]
-----------------------------------------------
                0.00    0.00       2/2           void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [158]
[157]    0.0    0.00    0.00       2         bool Halide::Runtime::Buffer<int, 4>::can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [157]
                0.00    0.00       2/4           void Halide::Runtime::Buffer<int, 4>::static_assert_can_convert_from<int, 4>() [125]
-----------------------------------------------
                0.00    0.00       2/2           void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [155]
[158]    0.0    0.00    0.00       2         void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [158]
                0.00    0.00       2/4           void Halide::Runtime::Buffer<int, 4>::static_assert_can_convert_from<int, 4>() [125]
                0.00    0.00       2/2           bool Halide::Runtime::Buffer<int, 4>::can_convert_from<int, 4>(Halide::Runtime::Buffer<int, 4> const&) [157]
-----------------------------------------------
                0.00    0.00       1/2           void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [185]
                0.00    0.00       1/2           bool Halide::Runtime::Buffer<int, 4>::can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [183]
[159]    0.0    0.00    0.00       2         void Halide::Runtime::Buffer<int, 4>::static_assert_can_convert_from<void, 4>() [159]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<Halide::Buffer<void> > >::deallocate(std::allocator<Halide::Buffer<void> >&, Halide::Buffer<void>*, unsigned long) [169]
[160]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Halide::Buffer<void> >::deallocate(Halide::Buffer<void>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<Halide::Var, std::allocator<Halide::Var> >::begin() const [203]
                0.00    0.00       1/2           std::vector<Halide::Var, std::allocator<Halide::Var> >::end() const [201]
[161]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::__normal_iterator(Halide::Var const* const&) [161]
-----------------------------------------------
                0.00    0.00       2/2           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [211]
[162]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::operator++() [162]
-----------------------------------------------
                0.00    0.00       2/2           main [6]
[163]    0.0    0.00    0.00       2         Halide::Var::operator Halide::Expr() const [163]
                0.00    0.00       6/6           Halide::Var::name[abi:cxx11]() const [116]
                0.00    0.00       6/6           Halide::Int(int, int) [111]
                0.00    0.00       6/6           Halide::Internal::Variable::make(Halide::Type, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [115]
-----------------------------------------------
                0.00    0.00       2/2           void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [155]
[164]    0.0    0.00    0.00       2         Halide::Buffer<int>::get() const [164]
                0.00    0.00       2/3           Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::operator->() const [145]
-----------------------------------------------
                0.00    0.00       2/2           void Halide::Buffer<int>::assert_can_convert_from<int>(Halide::Buffer<int> const&) [155]
[165]    0.0    0.00    0.00       2         Halide::Buffer<int>::defined() const [165]
-----------------------------------------------
                0.00    0.00       2/2           Halide::Var* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*>(__gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >, Halide::Var*) [211]
[166]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<Halide::Var const*, std::vector<Halide::Var, std::allocator<Halide::Var> > >::operator*() const [166]
-----------------------------------------------
                0.00    0.00       1/2           std::initializer_list<Halide::Var>::end() const [199]
                0.00    0.00       1/2           std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::initializer_list<Halide::Var>, std::allocator<Halide::Var> const&) [216]
[167]    0.0    0.00    0.00       2         std::initializer_list<Halide::Var>::begin() const [167]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_Vector_base(unsigned long, std::allocator<Halide::Var> const&) [208]
[168]    0.0    0.00    0.00       2         std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_create_storage(unsigned long) [168]
                0.00    0.00       2/3           std::_Vector_base<Halide::Var, std::allocator<Halide::Var> >::_M_allocate(unsigned long) [148]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::_M_deallocate(Halide::Buffer<void>*, unsigned long) [102]
[169]    0.0    0.00    0.00       2         std::allocator_traits<std::allocator<Halide::Buffer<void> > >::deallocate(std::allocator<Halide::Buffer<void> >&, Halide::Buffer<void>*, unsigned long) [169]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<Halide::Buffer<void> >::deallocate(Halide::Buffer<void>*, unsigned long) [160]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<Halide::Buffer<void>*>(Halide::Buffer<void>*, Halide::Buffer<void>*) [94]
[170]    0.0    0.00    0.00       2         Halide::Buffer<void>* std::__addressof<Halide::Buffer<void> >(Halide::Buffer<void>&) [170]
-----------------------------------------------
                0.00    0.00       2/2           std::enable_if<Halide::Internal::all_are_convertible<Halide::Var<Halide::Var&, Halide::Var&> >::value, Halide::FuncRef>::type Halide::Func::operator()<Halide::Var&, Halide::Var&>(Halide::Var&, Halide::Var&) const [195]
[171]    0.0    0.00    0.00       2         Halide::Var& std::forward<Halide::Var&>(std::remove_reference<Halide::Var&>::type&) [171]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy_aux<false>::__destroy<Halide::Buffer<void>*>(Halide::Buffer<void>*, Halide::Buffer<void>*) [94]
[172]    0.0    0.00    0.00       2         void std::_Destroy<Halide::Buffer<void> >(Halide::Buffer<void>*) [172]
                0.00    0.00       2/906         Halide::Buffer<void>::~Buffer() [45]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [276]
[173]    0.0    0.00    0.00       1         _GLOBAL__sub_I_main [173]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [174]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I_main [173]
[174]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [174]
                0.00    0.00       1/1           HalideIntrospectionCanary::(anonymous namespace)::TestCompilationUnit::TestCompilationUnit() [175]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [174]
[175]    0.0    0.00    0.00       1         HalideIntrospectionCanary::(anonymous namespace)::TestCompilationUnit::TestCompilationUnit() [175]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[176]    0.0    0.00    0.00       1         Halide::Realization::~Realization() [176]
                0.00    0.00       1/1           std::vector<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::~vector() [219]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[177]    0.0    0.00    0.00       1         Halide::Func::~Func() [177]
                0.00    0.00       4/6           Halide::Internal::Function::~Function() [114]
                0.00    0.00       4/4           Halide::Pipeline::~Pipeline() [126]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[178]    0.0    0.00    0.00       1         Halide::Stage::~Stage() [178]
                0.00    0.00       1/3           std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector() [154]
                0.00    0.00       1/6           Halide::Internal::Function::~Function() [114]
                0.00    0.00       1/1           Halide::Internal::Definition::~Definition() [186]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Buffer<int>::Buffer<void>(Halide::Buffer<void> const&) [180]
[179]    0.0    0.00    0.00       1         void Halide::Buffer<int>::assert_can_convert_from<void>(Halide::Buffer<void> const&) [179]
                0.00    0.00       1/807         Halide::Buffer<void>::defined() const [49]
                0.00    0.00       1/1           void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [185]
                0.00    0.00       1/1           Halide::Buffer<void>::get() const [196]
-----------------------------------------------
                0.00    0.00       1/1           _ZNK6Halide11RealizationcvNS_6BufferIT_EEIiEEv [194]
[180]    0.0    0.00    0.00       1         Halide::Buffer<int>::Buffer<void>(Halide::Buffer<void> const&) [180]
                0.00    0.00       1/1           Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::incref(Halide::Internal::BufferContents*) [187]
                0.00    0.00       1/1           void Halide::Buffer<int>::assert_can_convert_from<void>(Halide::Buffer<void> const&) [179]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[181]    0.0    0.00    0.00       1         Halide::Target::Target() [181]
                0.00    0.00      12/12          std::bitset<60ul>::bitset() [85]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[182]    0.0    0.00    0.00       1         Halide::FuncRef::~FuncRef() [182]
                0.00    0.00       1/6           Halide::Internal::Function::~Function() [114]
                0.00    0.00       1/1           std::vector<Halide::Expr, std::allocator<Halide::Expr> >::~vector() [218]
-----------------------------------------------
                0.00    0.00       1/1           void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [185]
[183]    0.0    0.00    0.00       1         bool Halide::Runtime::Buffer<int, 4>::can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [183]
                0.00    0.00       1/1           Halide::Runtime::Buffer<int, 4>::static_halide_type() [184]
                0.00    0.00       1/2           void Halide::Runtime::Buffer<int, 4>::static_assert_can_convert_from<void, 4>() [159]
                0.00    0.00       1/1           Halide::Runtime::Buffer<void, 4>::type() const [197]
-----------------------------------------------
                0.00    0.00       1/1           bool Halide::Runtime::Buffer<int, 4>::can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [183]
[184]    0.0    0.00    0.00       1         Halide::Runtime::Buffer<int, 4>::static_halide_type() [184]
-----------------------------------------------
                0.00    0.00       1/1           void Halide::Buffer<int>::assert_can_convert_from<void>(Halide::Buffer<void> const&) [179]
[185]    0.0    0.00    0.00       1         void Halide::Runtime::Buffer<int, 4>::assert_can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [185]
                0.00    0.00       1/2           void Halide::Runtime::Buffer<int, 4>::static_assert_can_convert_from<void, 4>() [159]
                0.00    0.00       1/1           bool Halide::Runtime::Buffer<int, 4>::can_convert_from<void, 4>(Halide::Runtime::Buffer<void, 4> const&) [183]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Stage::~Stage() [178]
[186]    0.0    0.00    0.00       1         Halide::Internal::Definition::~Definition() [186]
                0.00    0.00      12/12          Halide::Internal::IntrusivePtr<Halide::Internal::DefinitionContents>::~IntrusivePtr() [84]
-----------------------------------------------
                0.00    0.00       1/1           Halide::Buffer<int>::Buffer<void>(Halide::Buffer<void> const&) [180]
[187]    0.0    0.00    0.00       1         Halide::Internal::IntrusivePtr<Halide::Internal::BufferContents>::incref(Halide::Internal::BufferContents*) [187]
                0.00    0.00       3/3           Halide::Internal::RefCount::increment() [139]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[188]    0.0    0.00    0.00       1         Halide::ParamMap::empty_map() [188]
                0.00    0.00       1/1           Halide::ParamMap::ParamMap() [189]
-----------------------------------------------
                0.00    0.00       1/1           Halide::ParamMap::empty_map() [188]
[189]    0.0    0.00    0.00       1         Halide::ParamMap::ParamMap() [189]
                0.00    0.00       1/1           std::map<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg, std::less<Halide::Internal::Parameter const>, std::allocator<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::map() [213]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[190]    0.0    0.00    0.00       1         Halide::operator+(Halide::Expr, Halide::Expr) [190]
                0.00    0.00     758/758         std::remove_reference<Halide::Expr&>::type&& std::move<Halide::Expr&>(Halide::Expr&) [52]
                0.00    0.00     758/758         Halide::Expr::Expr(Halide::Expr&&) [51]
                0.00    0.00     758/11423       Halide::Expr::~Expr() [15]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::allocator() [206]
[191]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::new_allocator() [191]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~allocator() [207]
[192]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<Halide::Internal::Parameter const, Halide::ParamMap::ParamArg> > >::~new_allocator() [192]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<Halide::Var, std::allocator<Halide::Var> >::vector(std::vector<Halide::Var, std::allocator<Halide::Var> > const&) [217]
[193]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<Halide::Var> >::_S_select_on_copy(std::allocator<Halide::Var> const&) [193]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<Halide::Var> >::select_on_container_copy_construction(std::allocator<Halide::Var> const&) [210]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[194]    0.0    0.00    0.00       1         _ZNK6Halide11RealizationcvNS_6BufferIT_EEIiEEv [194]
                0.00    0.00       1/1           std::vector<Halide::Buffer<void>, std::allocator<Halide::Buffer<void> > >::operator[](unsigned long) const [204]
                0.00    0.00       1/1           Halide::Buffer<int>::Buffer<void>(Halide::Buffer<void> const&) [180]
                0.00    0.00       1/3           Halide::Buffer<int>::~Buffer() [138]
                0.00    0.00       1/2           Halide::Buffer<int>::Buffer<int>(Halide::Buffer<int>&&) [156]
-----------------------------------------------
                0.00    0.00       1/1           main [6]
[195]    0.0    0.00    0.00       1         std::enable_if<Halide::Internal::all_are_convertible<Halide::Var<Halide::Var&, Halide::Var&> >::value, Halide::FuncRef>::type Halide::Func::operator()<Halide::Var&, Halide::Var&>(Halide::Var&, Halide::Var&) const [195]
                0.00    0.00       2/2           Halide::Var& std::forward<Halide::Var&>(std::remove_reference<Halide::Var&>::type&) [171]
                0.00    0.00       2/6           Halide::Var::Var(Halide::Var const&) [112]
                0.00    0.00       2/10          Halide::Var::~Var() [89]
                0.00    0.00       2/3           std::vector<Halide::Var, std::allocator<Halide::Var> >::~vector() [154]
                0.00    0.00       1/1           std::allocator<Halide::Var>::allocator() [205]
